id,name,description,price,stock
332660,"PNY NVIDIA RTX A4000, 16GB GDDR6","Grafická karta pro pracovní stanice, rozhraní PCIe 4.0 x16, architektura Ampere, 6144 CUDA, 192 Tensor jader, 48 RT jader, 16 GB GDDR6 paměti s ECC, 256-bit sběrnice, 4x DisplayPort 1.4a, maximální rozlišení 7680 x 4320 @ 60 Hz.",32 710 Kč,"skladem
na objednání"
356686,"ASUS TUF Gaming GeForce RTX 4090 OC Edition, 24GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2595 MHz (režim OC), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,65-slot design, součástí držák karty.",50 999 Kč,"skladem
dodání do 2 dnů"
358274,"MSI GeForce RTX 4090 SUPRIM LIQUID X 24G, 24GGB GDDR6X","Grafická karta v podání MSI, kapalinové chlazení, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625/2640 MHz (herní a tichý/extrémní režim), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",55 748 Kč,"skladem
dodání do 2 dnů"
358102,"GIGABYTE AORUS GeForce RTX 4090 Xtreme Waterforce 24G, 24GB GDDR6X","Grafická karta v podání Gigabyte s AIO kapalinovým chladičem, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",56 490 Kč,"skladem
na objednání"
357154,"AMD Radeon™ Pro W6400, 4GB GDDR6","Grafická karta pro pracovní stanice, PCIe 4.0 x4, 4 GB GDDR6 paměti, 64-bit sběrnice, 2x DisplayPort 1.4, technologie a software: AMD RDNA 2 architektura, AMD Radeon PRO Software, AMD Radeon ProRender, AMD Radeon VR Ready Creator, AMD Remote Workstation, AMD Eyefinity, AMD Radeon Media Engine, hardwarový ray-tracing, DirectX 12.0 Ultimate, OpenGL 4.6, OpenCL 2.2, Vulkan 1.2.",6 489 Kč,"skladem
na objednání"
379331,"Intel Alchemist Arc A750, 8GB GDDR6","Grafická karta společnosti Intel, PCIe 4.0 x16, frekvence 2050 MHz, 8 GB GDDR6 paměti, rychlost paměti 16 Gb/s, 256-bit sběrnice, 1x HDMI, 3x DisplayPort, OpenGL 4.6, DirectX 12 Ultimate, Intel XeSS, Ray Tracing.",6 574 Kč,"skladem
na objednání"
363558,"Fujitsu NVIDIA RTX A4000, 16GB GDDR6","Grafická karta pro vybrané servery a pracovní stanice Fujitsu Celsius, rozhraní PCIe 4.0 x16, architektura Ampere, 6144 CUDA, 192 Tensor jader, 48 RT jader, 16 GB GDDR6 paměti s ECC, 256-bit sběrnice, 4x DisplayPort 1.4, maximální rozlišení 7680 x 4320 @ 60 Hz.",41 059 Kč,"skladem
na objednání"
363559,"Fujitsu NVIDIA RTX A5000, 24GB GDDR6","Grafická karta pro vybrané servery a pracovní stanice Fujitsu Celsius, rozhraní PCIe 4.0 x16, architektura Ampere, 8192 CUDA, 256 Tensor jader, 64 RT jader, 24 GB GDDR6 paměti s ECC, 384-bit sběrnice, 4x DisplayPort 1.4, maximální rozlišení 7680 x 4320 @ 60 Hz.",90 802 Kč,"skladem
na objednání"
332655,"HP NVIDIA Quadro RTX A5000, 24GB GDDR6","Grafická karta pro pracovní stanice, rozhraní PCIe 4.0 x16, architektura Ampere, 8192 CUDA, 256 Tensor jader, 64 RT jader, 24 GB GDDR6 paměti s ECC, 384-bit sběrnice, 4x DisplayPort 1.4a, maximální rozlišení 7680 x 4320 @ 60 Hz.",75 604 Kč,"skladem
na objednání"
357157,"AMD Radeon™ Pro WX 7100, 8GB GDDR5","Grafická karta pro pracovní stanice, PCIe 3.0 x16, 8 GB GDDR5 paměti, 256-bit sběrnice, 4x DisplayPort 1.4, technologie a software: AMD Polaris architektura, AMD Radeon PRO Software, AMD Radeon VR Ready Creator, AMD Radeon ProRender, AMD Remote Workstation, AMD Eyefinity, DirectX 12.0, OpenGL 4.5, OpenCL 2.0, Vulkan 1.0.",19 981 Kč,"skladem
na objednání"
357155,"AMD Radeon™ Pro W6800, 32GB GDDR6","Grafická karta pro pracovní stanice, PCIe 4.0 x16, 32 GB GDDR6 paměti, 256-bit sběrnice, 6x mini DisplayPort 1.4, napájení 1x 8-pin a 1x 6-pin; technologie a software: AMD RDNA 2 architektura, AMD Radeon PRO Software, AMD Radeon ProRender, AMD Radeon VR Ready Creator, AMD Remote Workstation, AMD Eyefinity, AMD Radeon Media Engine, hardwarový ray-tracing, DirectX 12.0 Ultimate, OpenGL 4.6, OpenCL 2.2, Vulkan 1.2.",41 192 Kč,"skladem
na objednání"
303624,"HPE NVIDIA Quadro P1000, 4GB GDDR5","Profesionální grafická karta, čip NVIDIA Quadro P1000, 640 CUDA jader, paměť 4 GB GDDR5, 128-bit sběrnice, rozhraní PCIe 3.0 x16; výstup: 4 x mini DisplayPort.",9 006 Kč,"skladem
na objednání"
363557,"Fujitsu NVIDIA T1000, 4GB GDDR6","Grafická karta pro vybrané servery a pracovní stanice Fujitsu Celsius, PCIe 3.0 x16, architektura Turing, 896 CUDA jader, 4 GB GDDR6 paměti, propustnost 160 GB/s 128-bit sběrnice s propustností 82 GB/s, 4x mini DisplayPort, maximální digitální rozlišení 4x 5120 x 2880 @ 60 Hz, OpenGL 4.5, Shader Model 5.1, DirectX 12, OpenCL, Java, DirectCompute 5.0, CUDA C, CUDA C++, Python, Fortran; bez adaptérů.",10 107 Kč,zahájení prodeje: zjišťujeme
301772,"OEM NVIDIA Quadro RTX6000, 24GB GDDR6","Vysoce výkonná grafická karta pro pracovní stanice, rozhraní PCIe 3.0 x16, architektura Turing, 4608 CUDA, 576 Tensor jader, 72 RT jader, 24 GB GDDR6 paměti s ECC, 256-bit sběrnice, 4x DisplayPort, VirtualLink, maximální rozlišení 4x 7680 x 4320 @ 60 Hz, OpenGL 4.6, Shader Model 5.1, DirectX 12, Vulkan 1.1, profesionální 3D podpora, pasivní chlazení.",173 832 Kč,zahájení prodeje: zjišťujeme
301774,"OEM NVIDIA Quadro RTX8000, 48GB GDDR6","Extrémně výkonná grafická karta pro pracovní stanice, rozhraní PCIe 3.0 x16, architektura Turing, 4608 CUDA, 576 Tensor jader, 72 RT jader, 48 GB GDDR6 paměti s ECC, 256-bit sběrnice, 4x DisplayPort, VirtualLink, maximální rozlišení 4x 7680 x 4320 @ 60 Hz, OpenGL 4.6, Shader Model 5.1, DirectX 12, Vulkan 1.1, profesionální 3D podpora.",191 958 Kč,0
301776,"OEM NVIDIA Quadro RTX 8000, 48GB GDDR6","Extrémně výkonná grafická karta pro pracovní stanice, rozhraní PCIe 3.0 x16, architektura Turing, 4608 CUDA, 576 Tensor jader, 72 RT jader, 48 GB GDDR6 paměti s ECC, 256-bit sběrnice, 4x DisplayPort, 1x USB-C, maximální rozlišení 4x 7680 x 4320 @ 60 Hz, OpenGL 4.6, Shader Model 5.1, DirectX 12, Vulkan 1.1, profesionální 3D podpora, pasivní chlazení.",224 943 Kč,0
301795,"OEM NVIDIA Tesla T4, 16GB GDDR6","Výkonná grafická karta pro pracovní stanice, PCIe 3.0 x16, architektura Turing, 2560 CUDA jader, 320 Tensor jader, 16 GB GDDR5 paměti, CUDA, NVIDIA TensorRT, ONNX; pasivní chlazení, nízký profil.",72 531 Kč,0
332652,"PNY NVIDIA Quadro RTX A5000, 24GB GDDR6","Grafická karta pro pracovní stanice, rozhraní PCIe 4.0 x16, architektura Ampere, 8192 CUDA, 256 Tensor jader, 64 RT jader, 24 GB GDDR6 paměti s ECC, 384-bit sběrnice, 4x DisplayPort 1.4a, maximální rozlišení 7680 x 4320 @ 60 Hz.",83 566 Kč,0
332651,"PNY NVIDIA Quadro RTX A6000, 48GB GDDR6","Grafická karta pro pracovní stanice, rozhraní PCIe 4.0 x16, architektura Ampere, 10752 CUDA, 336 Tensor jader, 84 RT jader, 48 GB GDDR6 paměti s ECC, 384-bit sběrnice, 4x DisplayPort 1.4a, maximální rozlišení 7680 x 4320 @ 60 Hz.",149 451 Kč,0
332654,"HP NVIDIA Quadro RTX A6000, 48GB GDDR6","Grafická karta pro pracovní stanice, rozhraní PCIe 4.0 x16, architektura Ampere, 10752 CUDA, 336 Tensor jader, 84 RT jader, 48 GB GDDR6 paměti s ECC, 384-bit sběrnice, 4x DisplayPort 1.4a, maximální rozlišení 7680 x 4320 @ 60 Hz.",150 975 Kč,0
295304,"GIGABYTE GeForce GT 710 2GB DR5, 2GB GDDR5","Kvalitní grafická karta, rozhraní PCIe 2.0 x8, frekvence 954 MHz, 2 GB GDDR5 paměti, 64-bit sběrnice, 1x VGA, 1x DVI-D, 1x HDMI, DirectX 12, OpenGL 4.5.",1 469 Kč,0
313134,"GIGABYTE GeForce GT 710, 2GB GDDR5","Kvalitní grafická karta, rozhraní PCIe 2.0, frekvence 954 MHz, 2 GB GDDR5 paměti, 64-bit sběrnice, 1x DVI-D, 1x HDMI, DirectX 12, OpenGL 4.5.",1 490 Kč,0
333422,"ASUS GeForce GT1030-SL-2GD4-BRK, 2GB GDDR4","Grafická karta, PCIe 3.0, architektura Pascal, pasivní chlazení, frekvence až 1417 MHz (boost v režimu OC), 2 GB GDDR4 paměti s frekvencí 2100 MHz, 64-bit sběrnice, 1x DVI-D, 1x HDMI, GPU Tweak II.",2 499 Kč,0
201514,"ASUS GeForce GTX 1050 Ti PH-GTX1050TI-4G, 4GB GDDR5","Herní grafická karta, jádro Nvidia GeForce GTX 1050 Ti, rozhraní PCI Express 3.0, GPU boost/základní režim: 1392 MHz/1290 MHz, 4 GB GDDR5 (7008 MHz), šířka paměťové sběrnice: 128 bitů. Max. rozlišení: 7680 x 4320 pixelů. Dvouslotové chlazení. Rozhraní: 1 x DVI-D, 1 x HDMI 2.0, 1 x DisplayPort",4 699 Kč,0
322095,"GIGABYTE GeForce RTX 3060 VISION OC 12G (rev. 2.0), LHR, 12GB GDDR6","Výkonná grafická karta v podání Gigabyte, rozhraní PCIe 4.0, architektura Ampere, frekvence 1837 MHz, 12 GB GDDR6 paměti, rychlost paměti 15 Gb/s, 192-bit sběrnice, konektory: 2x HDMI 2.1, 2x DisplayPort 1.4; napájení 1x 8-pin, max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12 Ultimate; verze s omezeným výkonem pro těžbu kryptoměn.",8 289 Kč,0
366046,"GIGABYTE GeForce AORUS RTX 4070 Ti MASTER 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, LCD displej, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence 2670 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate.",23 989 Kč,0
392611,"MSI GeForce RTX 4080 SUPER 16G GAMING X SLIM WHITE, 16GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625 MHz (extrémní režim), 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",30 290 Kč,0
391714,"ASUS TUF Gaming GeForce RTX 4080 SUPER, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2580 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,65-slot design, součástí držák karty.",28 699 Kč,0
391359,"MSI GeForce RTX 4080 SUPER 16G VENTUS 3X OC, 16GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2595 MHz, 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",29 990 Kč,0
393917,"MSI GeForce RTX 4080 SUPER 16G GAMING X SLIM, 16GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625 MHz (extrémní režim), 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",30 290 Kč,0
392615,"MSI GeForce RTX 4080 SUPER 16G SUPRIM X, 16GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2655 MHz (extrémní režim), 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4-slotový design.",32 686 Kč,0
394183,"PALiT GeForce RTX 3050 KalmX, 6GB GDDR6","Grafická karta v podání PALiT, pasivní chlazení, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1470 MHz (boost), 6 GB GDDR6 paměti, rychlost paměti 14 Gb/s, 96-bit sběrnice, konektory: 1x HDMI 2.1, 1x DisplayPort 1.4a, 1x DVI-D; max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",5 499 Kč,0
393413,"ASUS Dual GeForce RTX 4070 SUPER White Edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2505 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,56-slot design.",17 999 Kč,0
393412,"ASUS TUF Gaming GeForce RTX 4070 SUPER, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2505 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,15-slot design, součástí držák karty.",19 990 Kč,0
393410,"ASUS ProArt GeForce RTX 4070 Ti SUPER OC Edition, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2670 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",25 990 Kč,0
393411,"ASUS ProArt GeForce RTX 4070 Ti SUPER, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2640 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",25 990 Kč,0
393409,"ASUS ROG Strix GeForce RTX 4070 Ti SUPER, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2640 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,15-slot design, součástí držák karty.",27 499 Kč,0
392718,"ASUS ProArt GeForce RTX 4080 SUPER OC, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2640 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",30 499 Kč,0
392719,"ASUS ProArt GeForce RTX 4080 SUPER, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2580 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",30 999 Kč,0
392716,"ASUS ROG Strix GeForce RTX 4080 SUPER, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2580 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,5-slot design, součástí držák karty.",34 499 Kč,0
392714,"ASUS ROG Strix GeForce RTX 4080 SUPER White Edition, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2580 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,5-slot design, součástí držák karty.",35 499 Kč,0
392712,"ASUS ROG Strix GeForce RTX 4080 SUPER White OC Edition, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2670 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,5-slot design, součástí držák karty.",35 999 Kč,0
301395,"ASUS GeForce TUF-GTX1650-O4GD6-P-GAMING, 4GB GDDR6","Výkonná herní grafická karta v podání ASUS, rozhraní PCIe 3.0, architektura Turing, frekvence až 1785 MHz (boost v režimu OC), 4 GB GDDR6 paměti, 128-bit sběrnice, 1x HDMI, 1x DisplayPort, 1x DVI-D, OpenGL 4.5, DirectX 12, VR Ready, NVIDIA: Ansel a G-Sync.",5 899 Kč,0
311815,"MSI GeForce RTX 3060 VENTUS 3X 12G OC, LHR, 12GB GDDR6","Výkonná herní grafická karta v podání MSI, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1807 MHz, 12 GB GDDR6 paměti, rychlost paměti 15 Gb/s, 192-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12.",8 425 Kč,0
323016,"GIGABYTE GeForce RTX 3070 GAMING OC 8G (rev. 2.0), LHR, 8GB GDDR6","Vysoce výkonná herní grafická karta v podání Gigabyte, rozhraní PCIe 4.0, architektura Ampere, frekvence 1815 MHz, 8 GB GDDR6 paměti, rychlost paměti 14 Gb/s, 256-bit sběrnice, konektory: 2x HDMI 2.1, 2x DisplayPort 1.4a; napájení 1x 8-pin a 1x 6-pin, max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12; verze s omezeným výkonem pro těžbu kryptoměn.",13 090 Kč,0
375653,"MSI AMD Radeon™ RX 6800 GAMING Z TRIO 16G V1, 16GB GDDR6","Grafická karta společnosti MSI, PCIe 4.0 x16, frekvence až 1925 MHz a až 2155 MHz boost, 16 GB GDDR6 paměti, rychlost paměti 16 Gb/s, 256-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 1.4a, napájení 3x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, hardwarový Raytracing.",13 507 Kč,0
361445,"MSI GeForce RTX 4080 16GB VENTUS 3X OC, 16GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 16 GB GDDR6X paměti, rychlost paměti 22,4 Gb/s, 256-bit sběrnice, 9 728 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",33 884 Kč,0
391038,"PALiT GeForce RTX 4070 Ti Super JetStream OC, 16GB GDDR6X","Grafická karta v podání PALiT, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2640 MHz (boost), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,1-slot design.",22 099 Kč,0
391075,"GIGABYTE GeForce RTX 4070 SUPER WINDFORCE OC 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2505 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",16 990 Kč,0
371733,"PALiT GeForce RTX 4070 Dual, 12GB GDDR6X","Grafická karta v podání PALiT, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2475 MHz (boost), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",13 890 Kč,0
391068,"GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G, 16GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2625 MHz, 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",23 989 Kč,0
372220,"MSI GeForce RTX 4070 VENTUS 2X 12G OC, 12GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, frekvence až 2520 MHz (extrémní režim), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",16 193 Kč,0
391072,"GIGABYTE GeForce RTX 4070 SUPER GAMING OC 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2565 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",18 290 Kč,0
391036,"PALiT GeForce RTX 4070 Ti Super GamingPro OC, 16GB GDDR6X","Grafická karta v podání PALiT, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2670 MHz (boost), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin nebo 2x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,1-slot design.",23 290 Kč,0
391066,"GIGABYTE GeForce RTX 4070 Ti SUPER EAGLE OC 16G, 16GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2640 MHz, 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",23 590 Kč,0
391034,"PALiT GeForce RTX 4080 Super JetStream OC, 16GB GDDR6X","Grafická karta v podání PALiT, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2580 MHz (boost), 16 GB GDDR6X paměti, rychlost paměti 23 Gb/s, 256-bit sběrnice, 10 240 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,1-slot design.",27 699 Kč,0
390986,"ASUS TUF Gaming GeForce RTX 4070 Ti SUPER OC Edition, 16GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2670 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 256-bit sběrnice, 8 448 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,25-slot design, součástí držák karty.",24 999 Kč,0
